Book Id,Title,Author,Author l-f,Additional Authors,Genre,Ratings Count,Reviews Count,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
439173,Frindle,Andrew Clements,"Clements, Andrew",Brian Selznick,Children's,110427,4263,0689818769,9780689818769,5,3.82,Atheneum Books for Young Readers,Paperback,105,1998,1996,,1/14/17,,,read,,,,1,,,0,,,,,
6929600,"Shadow Princess (Taj Mahal Trilogy, #3)",Indu Sundaresan,"Sundaresan, Indu",,Historical,2711,260,1416548793,9781416548799,0,3.75,Atria Books,Hardcover,352,2010,2010,,1/9/17,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
141462,"The Feast of Roses (Taj Mahal Trilogy, #2)",Indu Sundaresan,"Sundaresan, Indu",,Historical,63024,493,0743456416,9780743456418,0,4.08,Washington Square Press,Paperback,416,2004,2003,,1/9/17,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
27298,"The Twentieth Wife (Taj Mahal Trilogy, #1)",Indu Sundaresan,"Sundaresan, Indu",,Historical,14077,1542,0743428188,9780743428187,0,4.05,Washington Square Press,Paperback,380,2003,2002,,1/9/17,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
23308084,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renée Ahdieh,"Ahdieh, Ren√©e",,Fantasy,82225,9393,0399171622,9780399171628,5,4.04,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2016,2016,1/4/17,11/1/16,,,read,,,,1,,,0,,,,,
20443235,"The Winner's Kiss (The Winner's Trilogy, #3)",Marie Rutkoski,"Rutkoski, Marie",,Fantasy,44592,6245,0374384738,9780374384739,5,4.23," Farrar, Straus and Giroux ",Hardcover,486,2016,2016,1/1/17,4/2/16,,,read,,,,1,,,0,,,,,
33724,Can You Keep a Secret?,Sophie Kinsella,"Kinsella, Sophie",,Romance,406096,13017,0440241901,9780440241904,0,3.84,Dell Publishing Company,Paperback,374,2005,2003,,12/29/16,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
18692431,"Everything, Everything",Nicola Yoon,"Yoon, Nicola",David  Yoon,Romance,465649,41651,0553496646,9780553496642,0,4.03,Delacorte Books for Young Readers,Hardcover,306,2015,2015,,12/29/16,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
17378527,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,Fantasy,125838,16732,0545424984,9780545424981,0,4.21,Scholastic Press,Hardcover,439,2016,2016,,12/25/16,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,Fantasy,143679,14452,0545424968,9780545424967,0,4.23,Scholastic Press,Hardcover,391,2014,2014,,12/25/16,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
15839976,Red Rising (Red Rising Saga #1),Pierce Brown,"Brown, Pierce",,Science Fiction,289282,27921,0345539788,9780345539786,0,4.23,Del Rey,Hardcover,382,2014,2014,,12/25/16,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
28678119,"Paper Princess (The Royals, #1)",Erin Watt,"Watt, Erin","Elle Kennedy, Jen Frederick",Romance,106753,10481,,,0,3.96,Timeout LLC,Kindle Edition,370,2016,2016,,12/25/16,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
26247008,Truly Madly Guilty,Liane Moriarty,"Moriarty, Liane",,Contemporary,260465,20779,1250069793,9781250069795,3,3.58,Flatiron Books,Hardcover,415,2016,2016,12/24/16,12/11/16,,,read,,,,1,,,0,,,,,
270259,Slow River,Nicola Griffith,"Griffith, Nicola",,Science Fiction,3772,349,0345395379,9780345395375,0,3.86,Ballantine Books,Paperback,352,1996,1995,,12/22/16,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,Fantasy,316383,34202,0545424925,9780545424929,4,4.03,Scholastic Press,Hardcover,409,2012,2012,12/22/16,11/1/16,,,read,,,,1,,,0,,,,,
23308087,"Flame in the Mist (Flame in the Mist, #1)",Renée Ahdieh,"Ahdieh, Ren√©e",,Fantasy,48303,6005,0399171630,9780399171635,0,3.83,G.P. Putnam's Sons,Hardcover,392,2017,2017,,12/19/16,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,"Ahdieh, Ren√©e",SilvesterVitale,Fantasy,147876,19701,0399171614,9780399171611,5,4.08,G.P. Putnam's Sons Books for Young Readers,Hardcover,404,2015,2015,12/19/16,11/1/16,,,read,,,,1,,,0,,,,,
31833045,"Face: Make Up, Skincare, Beauty",Pixiwoo,"Pixiwoo, Pixiwoo",,Non-Fiction,124,12,1910536741,9781910536742,0,3.89,Blink Publishing,Hardcover,176,2017,,,12/18/16,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
31050237,"A Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,181793,24157,1526602318,9781526602312,0,4.39,Bloomsbury Publishing,Hardcover,757,2021,2021,,12/17/16,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
9297774,"Eve (Eve, #1)",Anna Carey,"Carey, Anna",,Science Fiction,42234,3531,0062048503,9780062048509,2,3.69,HarperCollins,Hardcover,336,2011,2011,10/29/16,10/26/16,,,read,,,,1,,,0,,,,,
29338023,"Passenger (Passenger, #1)",Alexandra Bracken,"Bracken, Alexandra",,Fantasy,41953,6339,1786540002,9781786540003,5,3.75,Quercus Children's Books,Paperback,486,2016,2016,6/28/16,4/2/16,,,read,,,,1,,,0,,,,,
25494343,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,Fantasy,199897,19503,1442468351,9781442468351,5,4.35,Margaret K. McElderry Books,Hardcover,669,2016,2016,5/22/16,1/8/15,,,read,,,,1,,,0,,,,,
60510,"Poison Study (Study, #1)",Maria V. Snyder,"Snyder, Maria V.",,Fantasy,163207,12330,0778324338,9780778324331,3,4.08,Mira,Paperback,427,2007,2005,5/18/16,6/15/15,,,read,,,,1,,,0,,,,,
16069030,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,"Rutkoski, Marie",,Fantasy,108233,12747,0374384681,9780374384685,5,3.95,Farrar Straus Giroux ,ebook,355,2014,2014,2/22/16,6/16/15,,,read,,,,1,,,0,,,,,
22900446,"An Uncertain Choice (An Uncertain Choice, #1)",Jody Hedlund,"Hedlund, Jody",,Historical,4271,632,0310749190,9780310749196,2,3.86,Zondervan,Paperback,254,2015,2015,1/25/16,3/1/15,,,read,,,,1,,,0,,,,,
17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,Fantasy,708862,51429,1409151174,9781409151173,3,4.03,Orion,Hardcover,383,2015,2015,2/10/16,6/15/15,,,read,,,,1,,,0,,,,,
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,Non-Fiction,217380,21799,,,0,4.43,Vintage,Kindle Edition,64,2014,2014,,12/4/16,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
29367213,"Fun Science: A Guide to Life, the Universe and Why Science Is So Awesome",Charlie McDonnell,"McDonnell, Charlie",,Non-Fiction,387,71,1849498024,9781849498029,0,4.26,Quadrille Publishing ,Hardcover,256,2016,2016,,11/29/16,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,Science Fiction,136401,27210,0553499114,9780553499117,0,4.24,Knopf Books for Young Readers,Hardcover,602,2015,2015,,11/29/16,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
26150770,"The Big Picture: On the Origins of Life, Meaning, and the Universe Itself",Sean Carroll,"Carroll, Sean",,Non-Fiction,7091,788,0525954821,9780525954828,0,4.19,Dutton,Hardcover,480,2016,2016,,11/18/16,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,Fantasy,362262,23785,0765326353,9780765326355,0,4.6,Tor Books,Hardcover,1007,2010,2010,,11/16/16,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
1188294,"Perfect Cover (The Squad, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,Mystery,7888,396,0385734549,9780385734547,0,3.85,Laurel-Leaf,Mass Market Paperback,275,2008,2008,,11/7/16,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
24529123,This Is Where It Ends,Marieke Nijkamp,"Nijkamp, Marieke",,Contemporary,77284,10226,149262246X,9781492622468,0,3.69,Sourcebooks Fire,Hardcover,282,2016,2016,,11/1/16,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
29559363,A Thousand Boy Kisses,Tillie Cole,"Cole, Tillie",,Romance,46215,8297,1530496195,9781530496198,0,4.22,CreateSpace Independent Publishing Platform,Paperback,352,2016,2016,,11/1/16,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
25756328,"Love & Gelato (Love & Gelato, #1)",Jenna Evans Welch,"Welch, Jenna Evans",,Romance,66351,10104,1481432540,9781481432542,0,4.12,Simon Pulse,Hardcover,389,2016,2016,,11/1/16,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
26721568,The Problem with Forever,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,Romance,43326,5665,0373212054,9780373212057,0,4.01,Harlequin Teen,Hardcover,474,2016,2016,,11/1/16,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
25663637,When We Collided,Emery Lord,"Lord, Emery",,Contemporary,21405,3130,1619638452,9781619638457,0,3.84,Bloomsbury USA Childrens,Hardcover,352,2016,2016,,11/1/16,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
18584855,Heartless,Marissa Meyer,"Meyer, Marissa",,Fantasy,126218,20348,1250044650,9781250044655,0,4.04,Feiwel & Friends,Hardcover,453,2016,2016,,11/1/16,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,Fantasy,168164,13996,0385743564,9780385743563,0,4.12,Delacorte Press,Hardcover,386,2013,2013,,11/1/16,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
27220730,We Are the Ants,Shaun David Hutchinson,"Hutchinson, Shaun David",,Contemporary,37080,6417,1481475207,9781481475204,0,4.16,Simon  Schuster Children's Publishing,Paperback,464,2016,2016,,11/1/16,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
21524446,"A Thousand Nights (A Thousand Nights, #1)",E.K. Johnston,"Johnston, E.K.",,Fantasy,13245,2625,1484722272,9781484722275,0,3.64,Hyperion,Hardcover,325,2015,2015,,10/27/16,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
83144,"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,"Simons, Paullina",,Historical,74165,7999,0006513220,9780006513223,0,4.28,HarperCollins,Paperback,637,2001,2000,,10/27/16,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,Historical,907697,48061,0440242940,9780440242949,0,4.23,Dell Publishing Company,Mass Market Paperback,850,2005,1991,,10/27/16,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
12954620,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan Rhodes,"Rhodes, Morgan",Michelle Rowen,Fantasy,59324,7909,1595145842,9781595145840,0,3.78,Razorbill,Hardcover,412,2012,2012,,10/27/16,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
31111139,The Chemist,Stephenie Meyer,"Meyer, Stephenie",,Mystery,79175,9323,0316387835,9780316387835,0,3.74,"Little, Brown and Company",Hardcover,521,2016,2016,,10/26/16,to-read,to-read (#75),to-read,,,,0,,,0,,,,,
24157347,The Last Boy and Girl in the World,Siobhan Vivian,"Vivian, Siobhan",Jorjeana Marie,Contemporary,4517,796,,,0,3.45,Simon & Schuster Books for Young Readers,Kindle Edition,320,2016,2016,,10/21/16,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
28587957,Small Great Things,Jodi Picoult,"Picoult, Jodi",,Contemporary,299027,27470,0345544951,9780345544957,0,4.33,Ballantine Books,Hardcover,480,2016,2016,,9/29/16,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
23492533,Swear on This Life,Renee Carlino,"Carlino, Renee",,Romance,29497,3364,1501105795,9781501105791,0,4.15,Atria Books,Paperback,320,2016,2016,,9/17/16,to-read,to-read (#72),to-read,,,,0,,,0,,,,,
27276283,The Regulars,Georgia Clark,"Clark, Georgia",,Contemporary,3336,500,1501119591,9781501119590,0,3.06,Atria/Emily Bestler Books,Hardcover,400,2016,2016,,9/17/16,to-read,to-read (#71),to-read,,,,0,,,0,,,,,
26114463,"Nevernight (The Nevernight Chronicle, #1)",Jay Kristoff,"Kristoff, Jay",,Fantasy,70187,11702,1250073022,9781250073020,0,4.2,St. Martin's Press,Hardcover,429,2016,2016,,9/17/16,to-read,to-read (#70),to-read,,,,0,,,0,,,,,
27362503,It Ends with Us,Colleen Hoover,"Hoover, Colleen",,Romance,442194,51250,,,0,4.42,Atria Books,Kindle Edition,385,2016,2016,,9/17/16,to-read,to-read (#69),to-read,,,,0,,,0,,,,,
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,Fantasy,252277,23147,0670020559,9780670020553,0,3.52,Viking,Hardcover,402,2009,2009,,9/17/16,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
24920901,"The Deal (Off-Campus, #1)",Elle Kennedy,"Kennedy, Elle",,Romance,239757,19942,,,0,4.29,Elle Kennedy Inc.,Kindle Edition,342,2015,2015,,9/17/16,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
30363373,"Girl Code: Gaming, Going Viral, and Getting It Done",Andrea Gonzales,"Gonzales, Andrea",Sophie Houser,Non-Fiction,989,219,006247250X,9780062472502,0,4.02,HarperCollins,Hardcover,272,2017,2017,,9/11/16,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
31287548,#GIRLBOSS,Sophia Amoruso,"Amoruso, Sophia",,Non-Fiction,73582,4342,,9788555030086,0,3.66,Editora Seoman,ebook,192,2015,2014,,9/5/16,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
26836910,"The Diabolic (The Diabolic, #1)",S.J. Kincaid,"Kincaid, S.J.",,Science Fiction,21294,3689,,,0,4.06,Simon & Schuster Books for Young Readers,Kindle Edition,416,2016,2016,,9/6/16,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
28954189,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,Fantasy,189976,28058,,,0,4.31,Simon Schuster Books for Young Readers,Hardcover,435,2016,2016,,9/6/16,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
23203252,"A Shadow Bright and Burning (Kingdom on Fire, #1)",Jessica Cluess,"Cluess, Jessica",,Fantasy,14030,2137,0553535919,9780553535914,0,3.74,Random House BFYR,Library Binding,416,2016,2016,,9/6/16,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
28688476,Something in Between,Melissa de la Cruz,"Cruz, Melissa de la",,Contemporary,4944,993,0373212380,9780373212385,0,3.74,Harlequin Teen,Hardcover,432,2016,2016,,9/6/16,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
28600081,"The Call (The Call, #1)",Peadar Ó Guilín,"Guil√≠n, Peadar √ì",,Fantasy,11685,2293,133804561X,9781338045611,0,3.84,Scholastic,Hardcover,312,2016,2016,,9/6/16,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
25705800,Moranifesto,Caitlin Moran,"Moran, Caitlin",,Non-Fiction,3773,418,009194905X,9780091949051,0,4.06,Ebury Press,Paperback,448,2016,2016,,9/5/16,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
15451058,My Life on the Road,Gloria Steinem,"Steinem, Gloria",,Non-Fiction,35143,3559,0679456201,9780679456209,0,4,Random House,Hardcover,276,2015,2015,,9/5/16,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,Non-Fiction,97542,9639,0062282719,9780062282712,0,3.94,Harper Perennial,Paperback,320,2014,2014,,9/5/16,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
20525628,"How to Build a Girl (How to Build a Girl, #1)",Caitlin Moran,"Moran, Caitlin",,Contemporary,32611,3506,,,0,3.72,Harper,ebook,368,2014,2014,,9/5/16,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
20910157,Yes Please,Amy Poehler,"Poehler, Amy",,Non-Fiction,470913,26289,0062268341,9780062268341,0,3.83,Dey St.,Hardcover,329,2014,2014,,9/5/16,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
25614492,Salt to the Sea,Ruta Sepetys,"Sepetys, Ruta",,Historical,152050,20485,0399160302,9780399160301,4,4.33,Philomel Books,Hardcover,391,2016,2016,9/4/16,4/2/16,,,read,,,,1,,,0,,,,,
11988046,"Pivot Point (Pivot Point, #1)",Kasie West,"West, Kasie",,Fantasy,30357,3770,0062117378,9780062117373,0,4.05,HarperTeen,Hardcover,343,2013,2013,,9/1/16,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
15791085,"The Falconer (The Falconer, #1)",Elizabeth May,"May, Elizabeth",,Fantasy,17143,2678,1452114234,9781452114231,0,3.77,Chronicle Books,Hardcover,378,2014,2013,,9/1/16,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
31538614,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",J.K. Rowling,"Rowling, J.K.",MinaLima,Fantasy,28756,1843,1781106290,9781781106297,0,4.19,Pottermore Limited,ebook,71,2016,2016,,9/1/16,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
31538635,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",J.K. Rowling,"Rowling, J.K.",MinaLima,Fantasy,41216,2680,1781106282,9781781106280,0,4.23,Pottermore Limited,ebook,71,2016,2016,,9/1/16,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
31538647,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",J.K. Rowling,"Rowling, J.K.",,Fantasy,28338,1994,,,0,4.2,Pottermore Limited,Kindle Edition,79,2016,2016,,9/1/16,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
77767,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,Children's,270664,4758,,,0,4.19,HarperTrophy,Paperback,335,1994,1935,,8/23/16,,,read,,,,1,,,0,,,,,
8337,"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,Children's,247764,6408,0060885378,9780060885373,0,4.18,HarperTrophy,Paperback,198,2007,1932,,8/23/16,,,read,,,,1,,,0,,,,,
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,"Brown, Dan",,Mystery,563505,27984,0385504225,9780385504225,4,3.73,Doubleday,Hardcover,509,2009,2009,8/10/16,1/5/16,,,read,,,,1,,,0,,,,,
22060619,Enter Title Here,Rahul Kanakia,"Kanakia, Rahul",,Contemporary,1489,408,1484723872,9781484723876,0,3.42,Disney-Hyperion,Hardcover,343,2016,2016,,8/10/16,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,Fantasy,332134,16138,0061969559,9780061969553,0,3.93,HarperCollins,Hardcover,440,2010,2010,,8/3/16,,,read,,,,1,,,0,,,,,
15745753,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,Romance,976302,70356,1250012570,9781250012579,0,4,St. Martin's Press,Hardcover,328,2013,2012,,8/3/16,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,Fantasy,1086705,62957,,,0,3.91,Quirk,Hardcover,352,2011,2011,,8/3/16,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
104734,The Vagina Monologues,Eve Ensler,"Ensler, Eve",Gloria Steinem,Non-Fiction,33492,2298,1860499260,9781860499265,0,3.86,Virago Press Ltd.,Paperback,185,2001,1996,,8/3/16,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,Classics,144930,8180,,,0,3.72,Vintage,Paperback,288,1991,1930,,8/3/16,,,read,,,,1,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,Non-Fiction,154941,4090,0199291152,9780199291151,0,4.14,"Oxford University Press, USA",Paperback,360,2006,1976,,8/3/16,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
774001,"Amelia Bedelia  (Amelia Bedelia, #1)",Peggy Parish,"Parish, Peggy",Fritz Siebel,Children's,86904,1134,0064441555,9780064441551,0,4.16,Greenwillow Books,Paperback,64,2012,1963,,8/3/16,,,read,,,,1,,,0,,,,,
51606,Johnny Got His Gun,Dalton Trumbo,"Trumbo, Dalton",,Classics,37162,2452,0806512814,9780806512815,1,4.18,Citadel,Paperback,309,2000,1939,,8/3/16,,,read,,,,1,,,0,,,,,
12898,Death of a Salesman,Arthur  Miller,"Miller, Arthur",,Classics,202975,5316,0435233076,9780435233075,0,3.54,Heinemann Library,Hardcover,117,1994,1949,,8/3/16,,,read,,,,1,,,0,,,,,
37732,"Are You There God? It's Me, Margaret",Judy Blume,"Blume, Judy",,Children's,203398,7024,0689841582,9780689841583,0,3.9,Richard Jackson/Athaneum Books for Young Readers,Hardcover,149,2001,1970,,8/3/16,,,read,,,,1,,,0,,,,,
233818,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,Historical,313925,8812,0440439884,9780440439882,0,3.84,Yearling Books,Paperback,184,1971,1960,,8/3/16,,,read,,,,1,,,0,,,,,
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,Historical,493602,14331,0440227534,9780440227533,5,4.15,Laurel Leaf,Mass Market Paperback,137,1998,1989,,8/3/16,,,read,,,,1,,,0,,,,,
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,Fantasy,1449283,48709,031606792X,9780316067928,0,3.71,"Little, Brown and Company",Hardcover,756,2008,2008,,8/3/16,,,read,,,,1,,,0,,,,,
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",,Fantasy,1614375,50126,,,0,3.56,"Little, Brown and Company",Hardcover,563,2006,2006,,8/3/16,,,read,,,,1,,,0,,,,,
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,Fantasy,1558546,39588,0316160202,9780316160209,0,3.71,"Little, Brown and Company",Hardcover,629,2007,2007,,8/3/16,,,read,,,,1,,,0,,,,,
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,Fantasy,5441289,110648,0316015849,9780316015844,0,3.62,"Little, Brown and Company",Paperback,501,2006,2005,,8/3/16,,,read,,,,1,,,0,,,,,
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Thomas E. Connolly, Nina Baym",Classics,755163,15846,0142437263,9780142437261,0,3.42,Penguin Books,Paperback,279,2003,1850,,8/3/16,,,read,,,,1,,,0,,,,,
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, Ivan Ku≈°an, John Seelye",Classics,817608,11098,0143039563,9780143039563,0,3.92,Penguin Classics,Paperback,244,2006,1876,,8/3/16,,,read,,,,1,,,0,,,,,
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,Children's,887478,12514,0099408392,9780099408390,0,4.22,Red Fox,Paperback,38,2000,1963,,8/3/16,,,read,,,,1,,,0,,,,,
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,Fantasy,2335107,24828,,,0,4.22,HarperCollins Publishers,Paperback,206,2005,1950,,8/3/16,,,read,,,,1,,,0,,,,,
233093,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,Children's,476221,6234,039480001X,9780394800011,0,4.16,Random House Books for Young Readers,Hardcover,61,1985,1957,,8/3/16,,,read,,,,1,,,0,,,,,
